Protein,Length,MolecularWeight,Aromaticity,Hydrophobicity_GRAVY
TC.CA.PGAv.1.6.scaffold717.5,697,89678.70999999986,0.10329985652797705,0.1512195121951221
TC.CA.PGAv.1.6.scaffold631.59,501,63765.960000000065,0.013972055888223553,-0.9259481037924127
TC.CA.PGAv.1.6.scaffold75.10,610,77721.57999999994,0.06721311475409836,-0.32754098360655737
TC.CA.PGAv.1.6.scaffold631.58,311,41359.100000000006,0.06752411575562701,-0.02411575562700971
TC.CA.PGAv.1.6.scaffold631.57,502,66046.69000000002,0.06772908366533864,-0.3021912350597607
TC.CA.PGAv.1.6.scaffold631.56,767,100464.26999999961,0.05997392438070404,-0.19856584093872237
TC.CA.PGAv.1.6.scaffold631.55,1034,136601.2099999993,0.07446808510638298,-0.24622823984526054
TC.CA.PGAv.1.6.scaffold631.54,624,82425.60999999983,0.0673076923076923,-0.6104166666666656
TC.CA.PGAv.1.6.scaffold631.53,562,73666.40999999981,0.0711743772241993,-0.7409252669039144
TC.CA.PGAv.1.6.scaffold31.19,101,13070.140000000001,0.1188118811881188,-0.40297029702970294
TC.CA.PGAv.1.6.scaffold31.14,416,54929.87999999998,0.10336538461538461,-0.40576923076923077
TC.CA.PGAv.1.6.scaffold31.13,887,115358.77999999956,0.10710259301014656,-0.2285231116121757
TC.CA.PGAv.1.6.scaffold31.12,173,22386.17000000001,0.06358381502890173,0.5710982658959538
TC.CA.PGAv.1.6.scaffold31.11,180,24025.430000000004,0.09444444444444444,-0.6383333333333334
TC.CA.PGAv.1.6.scaffold31.18,250,32484.760000000013,0.048,-0.03240000000000022
TC.CA.PGAv.1.6.scaffold31.17,74,9911.090000000004,0.06756756756756757,-0.6472972972972972
TC.CA.PGAv.1.6.scaffold31.16,185,24393.44000000001,0.11891891891891893,0.047027027027026984
TC.CA.PGAv.1.6.scaffold31.15,437,55949.73999999993,0.12585812356979406,-0.1624713958810077
TC.CA.PGAv.1.6.scaffold631.41,185,23869.68,0.11891891891891893,0.06540540540540542
TC.CA.PGAv.1.6.scaffold631.40,217,27808.97,0.07373271889400922,-0.20829493087557588
TC.CA.PGAv.1.6.scaffold254.9,725,95126.35999999978,0.0896551724137931,-0.31531034482758574
TC.CA.PGAv.1.6.scaffold254.8,598,79392.88999999984,0.08193979933110368,-0.527591973244147
TC.CA.PGAv.1.6.scaffold31.20,674,88624.49999999997,0.09643916913946587,-0.07744807121661731
TC.CA.PGAv.1.6.scaffold254.7,234,30602.129999999994,0.0811965811965812,-0.7397435897435896
TC.CA.PGAv.1.6.scaffold254.6,113,15033.16000000001,0.11504424778761062,-0.6991150442477874
TC.CA.PGAv.1.6.scaffold254.5,307,39773.3,0.0781758957654723,-0.22117263843648202
TC.CA.PGAv.1.6.scaffold254.4,131,16989.710000000006,0.07633587786259542,-0.5656488549618324
TC.CA.PGAv.1.6.scaffold631.49,210,26132.350000000002,0.05238095238095238,-0.3195238095238095
TC.CA.PGAv.1.6.scaffold254.3,120,15644.280000000006,0.06666666666666667,-0.6008333333333334
TC.CA.PGAv.1.6.scaffold631.48,262,33497.18,0.10687022900763359,-0.2793893129770993
TC.CA.PGAv.1.6.scaffold254.2,274,35641.27000000002,0.12773722627737227,0.633576642335767
TC.CA.PGAv.1.6.scaffold631.47,685,87589.61999999979,0.06861313868613139,-0.5551824817518242
TC.CA.PGAv.1.6.scaffold254.1,211,28165.249999999996,0.0995260663507109,-0.3464454976303319
TC.CA.PGAv.1.6.scaffold631.46,116,15692.210000000006,0.09482758620689655,-0.7474137931034488
TC.CA.PGAv.1.6.scaffold631.45,2462,316856.31000000273,0.06458164094232331,-0.4297319252640137
TC.CA.PGAv.1.6.scaffold631.44,727,92587.24999999968,0.048143053645116916,-0.33081155433287446
TC.CA.PGAv.1.6.scaffold631.43,629,80659.49999999984,0.0794912559618442,-0.2178060413354531
TC.CA.PGAv.1.6.scaffold631.42,706,93475.98999999982,0.11189801699716714,-0.22195467422096352
TC.CA.PGAv.1.6.scaffold159.16,94,12209.520000000008,0.031914893617021274,-0.9159574468085105
TC.CA.PGAv.1.6.scaffold159.17,475,62221.439999999944,0.07368421052631578,-0.7237894736842099
TC.CA.PGAv.1.6.scaffold159.14,109,13958.359999999999,0.08256880733944955,-0.16972477064220187
TC.CA.PGAv.1.6.scaffold159.15,151,19942.120000000006,0.06622516556291391,-0.40198675496688746
TC.CA.PGAv.1.6.scaffold159.12,88,11513.18,0.13636363636363635,-1.3340909090909103
TC.CA.PGAv.1.6.scaffold159.13,120,16259.780000000008,0.15,-0.3750000000000001
TC.CA.PGAv.1.6.scaffold159.10,212,27966.359999999993,0.10377358490566038,-0.314622641509434
TC.CA.PGAv.1.6.scaffold159.11,107,14155.730000000001,0.11214953271028037,-0.07850467289719629
TC.CA.PGAv.1.6.scaffold31.10,655,85811.35999999984,0.08091603053435115,-0.49145038167938804
TC.CA.PGAv.1.6.scaffold159.18,268,34998.58999999998,0.08208955223880597,-0.8985074626865673
TC.CA.PGAv.1.6.scaffold159.19,198,26036.879999999972,0.06060606060606061,-0.2959595959595959
TC.CA.PGAv.1.6.scaffold75.11,389,51431.979999999945,0.07712082262210797,-0.1555269922879178
TC.CA.PGAv.1.6.scaffold159.20,389,50209.69000000001,0.13624678663239073,0.012853470437018009
TC.CA.PGAv.1.6.scaffold631.63,76,9897.97,0.06578947368421052,-0.0842105263157894
TC.CA.PGAv.1.6.scaffold631.62,1527,200933.95999999868,0.07596594629993451,-0.23032089063523103
TC.CA.PGAv.1.6.scaffold631.61,332,44513.53000000001,0.08132530120481928,-0.17018072289156658
TC.CA.PGAv.1.6.scaffold631.60,481,63015.53999999996,0.062370062370062374,-0.19958419958420007
TC.CA.PGAv.1.6.scaffold631.67,84,11239.589999999998,0.05952380952380952,-0.5619047619047621
TC.CA.PGAv.1.6.scaffold631.66,123,16556.67,0.0975609756097561,-0.380487804878049
TC.CA.PGAv.1.6.scaffold631.65,187,24391.530000000006,0.09090909090909091,0.014438502673796736
TC.CA.PGAv.1.6.scaffold631.64,124,16771.899999999998,0.10483870967741936,-0.3250000000000001
TC.CA.PGAv.1.6.scaffold2889.1,253,33501.77,0.09881422924901186,-0.13715415019762842
TC.CA.PGAv.1.6.scaffold336.10,239,31174.590000000004,0.08786610878661087,-0.33807531380753164
TC.CA.PGAv.1.6.scaffold1100.1,584,74544.90999999977,0.11643835616438356,0.3909246575342469
TC.CA.PGAv.1.6.scaffold1353.1,583,75083.84999999986,0.0634648370497427,-0.5828473413379066
TC.CA.PGAv.1.6.scaffold1100.4,235,30123.970000000023,0.06808510638297872,-0.0914893617021275
TC.CA.PGAv.1.6.scaffold1353.2,281,37938.94999999997,0.09608540925266904,-0.4686832740213527
TC.CA.PGAv.1.6.scaffold1100.5,192,25678.940000000002,0.09375,-0.49635416666666704
TC.CA.PGAv.1.6.scaffold1353.3,679,87930.4999999998,0.05891016200294551,-0.44977908689248824
TC.CA.PGAv.1.6.scaffold1100.2,221,28342.150000000038,0.10407239819004525,0.5330316742081447
TC.CA.PGAv.1.6.scaffold1353.4,274,34402.24999999998,0.051094890510948905,0.08722627737226216
TC.CA.PGAv.1.6.scaffold1100.3,122,16527.280000000013,0.09016393442622951,-0.4959016393442623
TC.CA.PGAv.1.6.scaffold1353.5,415,54609.80999999999,0.05301204819277108,-0.554457831325301
TC.CA.PGAv.1.6.scaffold1489.17,349,46488.509999999966,0.07449856733524356,-0.4424068767908309
TC.CA.PGAv.1.6.scaffold1353.6,164,20606.55,0.06707317073170732,-0.2548780487804876
TC.CA.PGAv.1.6.scaffold1489.18,426,57129.12000000006,0.13380281690140844,0.1725352112676055
TC.CA.PGAv.1.6.scaffold1353.7,207,27876.330000000013,0.07246376811594203,-0.9734299516908217
TC.CA.PGAv.1.6.scaffold1489.19,299,37985.32,0.0903010033444816,0.7143812709030103
TC.CA.PGAv.1.6.scaffold1353.8,147,19310.190000000006,0.09523809523809523,-0.21768707482993213
TC.CA.PGAv.1.6.scaffold1353.9,375,46991.029999999926,0.050666666666666665,-0.3637333333333336
TC.CA.PGAv.1.6.scaffold227.8,659,85053.48999999977,0.07132018209408195,-0.3068285280728381
TC.CA.PGAv.1.6.scaffold227.7,981,126165.34999999957,0.07951070336391437,-0.608664627930683
TC.CA.PGAv.1.6.scaffold227.9,278,35974.34000000001,0.03597122302158273,-0.09892086330935244
TC.CA.PGAv.1.6.scaffold1489.20,393,49811.72999999999,0.07633587786259542,-0.24045801526717583
TC.CA.PGAv.1.6.scaffold227.4,176,22993.680000000004,0.10227272727272728,-0.18636363636363626
TC.CA.PGAv.1.6.scaffold1489.21,388,51910.76999999999,0.10051546391752578,-0.6262886597938139
TC.CA.PGAv.1.6.scaffold227.3,225,28863.140000000018,0.08444444444444445,-0.23288888888888953
TC.CA.PGAv.1.6.scaffold1489.22,188,24513.48000000001,0.09574468085106383,-0.10904255319148937
TC.CA.PGAv.1.6.scaffold227.6,69,9019.109999999997,0.11594202898550725,-0.05797101449275367
TC.CA.PGAv.1.6.scaffold1489.23,705,91728.11999999972,0.08368794326241134,-0.40326241134751767
TC.CA.PGAv.1.6.scaffold227.5,79,10324.93,0.189873417721519,0.7797468354430377
TC.CA.PGAv.1.6.scaffold1489.24,349,45230.14000000005,0.05730659025787966,-0.6297994269340972
TC.CA.PGAv.1.6.scaffold1489.25,363,47263.29999999998,0.1184573002754821,-0.17024793388429757
TC.CA.PGAv.1.6.scaffold227.2,403,53570.920000000006,0.08684863523573201,-0.6086848635235728
TC.CA.PGAv.1.6.scaffold1255.1,363,46381.689999999995,0.0743801652892562,0.003030303030302934
TC.CA.PGAv.1.6.scaffold227.1,138,17886.570000000003,0.10869565217391304,-0.13623188405797096
TC.CA.PGAv.1.6.scaffold1255.2,77,9902.480000000001,0.06493506493506493,0.4558441558441559
TC.CA.PGAv.1.6.scaffold184.92,355,45457.79,0.11830985915492957,-0.2112676056338028
TC.CA.PGAv.1.6.scaffold184.93,624,79628.63999999993,0.11538461538461539,0.007371794871794855
TC.CA.PGAv.1.6.scaffold184.90,435,56957.39999999992,0.07586206896551724,-0.8588505747126433
TC.CA.PGAv.1.6.scaffold184.91,46,6119.11,0.043478260869565216,-0.26304347826086955
TC.CA.PGAv.1.6.scaffold552.5,295,38245.330000000016,0.0847457627118644,-0.1206779661016949
TC.CA.PGAv.1.6.scaffold280.4,138,18552.160000000003,0.06521739130434782,-0.7072463768115942
TC.CA.PGAv.1.6.scaffold552.4,425,55229.399999999994,0.06823529411764706,-0.15317647058823544
TC.CA.PGAv.1.6.scaffold280.5,357,46874.809999999976,0.08683473389355742,-0.39943977591036445
TC.CA.PGAv.1.6.scaffold552.7,116,15381.46000000001,0.05172413793103448,-0.0517241379310345
TC.CA.PGAv.1.6.scaffold280.6,461,57849.02000000001,0.04338394793926247,-0.07527114967462045
TC.CA.PGAv.1.6.scaffold552.6,61,7823.7,0.06557377049180328,0.10163934426229496
TC.CA.PGAv.1.6.scaffold280.7,303,39305.87,0.0858085808580858,-0.05610561056105614
TC.CA.PGAv.1.6.scaffold184.89,895,113628.78999999932,0.054748603351955305,-0.5432402234636858
TC.CA.PGAv.1.6.scaffold280.8,79,10617.63,0.10126582278481013,-0.669620253164557
TC.CA.PGAv.1.6.scaffold552.8,514,66784.97999999992,0.09922178988326848,-0.31556420233463073
TC.CA.PGAv.1.6.scaffold280.9,361,46707.96999999995,0.08310249307479224,-0.2925207756232691
TC.CA.PGAv.1.6.scaffold184.87,301,38197.77999999996,0.03322259136212625,-0.4853820598006649
TC.CA.PGAv.1.6.scaffold184.88,462,60659.78999999996,0.11471861471861472,0.36320346320346386
TC.CA.PGAv.1.6.scaffold552.1,96,12624.940000000006,0.10416666666666667,-0.3385416666666666
TC.CA.PGAv.1.6.scaffold552.3,285,37332.10999999999,0.12982456140350876,0.17508771929824551
TC.CA.PGAv.1.6.scaffold552.2,634,82653.82999999987,0.02050473186119874,-0.9354889589905345
TC.CA.PGAv.1.6.scaffold184.85,346,45424.890000000014,0.07514450867052024,-0.9098265895953751
TC.CA.PGAv.1.6.scaffold184.86,398,51154.929999999935,0.10552763819095477,-0.15628140703517593
TC.CA.PGAv.1.6.scaffold184.83,116,14901.46,0.06896551724137931,-0.07758620689655171
TC.CA.PGAv.1.6.scaffold184.84,308,40180.25999999994,0.07792207792207792,-0.655844155844156
TC.CA.PGAv.1.6.scaffold184.81,113,14589.140000000007,0.05309734513274336,-0.48318584070796466
TC.CA.PGAv.1.6.scaffold184.82,400,52547.02999999995,0.11,-0.11674999999999994
TC.CA.PGAv.1.6.scaffold184.80,510,64959.56999999994,0.11568627450980393,0.1739215686274511
TC.CA.PGAv.1.6.scaffold184.78,902,117862.9399999996,0.0598669623059867,-0.6535476718403541
TC.CA.PGAv.1.6.scaffold184.79,415,52567.60999999993,0.06265060240963856,-0.04024096385542164
TC.CA.PGAv.1.6.scaffold184.76,247,31603.190000000006,0.10121457489878542,0.6036437246963562
TC.CA.PGAv.1.6.scaffold184.77,433,57549.00999999987,0.057736720554272515,-0.5521939953810622
TC.CA.PGAv.1.6.scaffold184.74,518,63935.74999999992,0.07722007722007722,-0.5617760617760617
TC.CA.PGAv.1.6.scaffold184.75,327,42605.87999999998,0.0764525993883792,-0.5813455657492353
TC.CA.PGAv.1.6.scaffold184.72,57,7950.039999999999,0.08771929824561403,-0.4649122807017541
TC.CA.PGAv.1.6.scaffold184.73,473,61161.60000000007,0.09302325581395349,-0.004016913319238896
TC.CA.PGAv.1.6.scaffold184.70,116,14912.78,0.07758620689655173,0.15000000000000016
TC.CA.PGAv.1.6.scaffold184.71,259,33728.97,0.10038610038610038,-0.5111969111969118
TC.CA.PGAv.1.6.scaffold1540.1,430,55867.790000000015,0.08372093023255814,0.0820930232558137
TC.CA.PGAv.1.6.scaffold184.69,406,52883.69999999999,0.10344827586206896,-0.4275862068965521
TC.CA.PGAv.1.6.scaffold184.67,233,30081.639999999992,0.13304721030042918,0.11072961373390573
TC.CA.PGAv.1.6.scaffold184.68,201,26367.550000000007,0.0845771144278607,-0.6577114427860699
TC.CA.PGAv.1.6.scaffold184.65,793,107021.3899999997,0.1273644388398487,-0.23783102143757773
TC.CA.PGAv.1.6.scaffold184.66,470,60276.55999999992,0.08936170212765958,-0.14468085106382989
TC.CA.PGAv.1.6.scaffold1420.2,2011,257481.41999999937,0.06812531079065141,-0.48677274987568336
TC.CA.PGAv.1.6.scaffold1420.1,320,42404.619999999995,0.134375,-0.29718750000000005
TC.CA.PGAv.1.6.scaffold184.63,276,32329.72000000003,0.014492753623188406,-0.1891304347826088
TC.CA.PGAv.1.6.scaffold184.64,168,21782.730000000003,0.09523809523809523,-0.275
TC.CA.PGAv.1.6.scaffold184.61,1196,156626.40999999928,0.11120401337792642,-0.0351170568561872
TC.CA.PGAv.1.6.scaffold2186.1,156,19988.010000000006,0.08333333333333333,-0.6980769230769237
TC.CA.PGAv.1.6.scaffold184.62,1302,170395.95999999926,0.05606758832565284,-0.965360983102919
TC.CA.PGAv.1.6.scaffold2186.2,1056,136547.21999999916,0.07765151515151515,-0.37471590909090874
TC.CA.PGAv.1.6.scaffold184.60,795,97148.61999999976,0.05157232704402516,-0.5186163522012562
TC.CA.PGAv.1.6.scaffold184.58,199,26161.33000000001,0.07035175879396985,-0.31658291457286447
TC.CA.PGAv.1.6.scaffold184.59,265,33779.17000000001,0.05660377358490566,-0.3037735849056605
TC.CA.PGAv.1.6.scaffold184.56,355,47554.03000000003,0.12394366197183099,-0.22112676056338032
TC.CA.PGAv.1.6.scaffold184.57,1381,181067.6099999991,0.0941346850108617,-0.10832729905865326
TC.CA.PGAv.1.6.scaffold184.54,135,16596.13,0.05185185185185185,0.597777777777778
TC.CA.PGAv.1.6.scaffold184.55,266,35591.06000000001,0.13157894736842105,0.02330827067669171
TC.CA.PGAv.1.6.scaffold184.52,138,16982.52999999999,0.07246376811594203,0.6086956521739133
TC.CA.PGAv.1.6.scaffold745.41,313,41606.799999999945,0.051118210862619806,-1.367412140575079
TC.CA.PGAv.1.6.scaffold184.53,156,20909.629999999997,0.07692307692307693,-0.8916666666666666
TC.CA.PGAv.1.6.scaffold745.40,84,10806.780000000004,0.16666666666666666,-0.2845238095238092
TC.CA.PGAv.1.6.scaffold184.50,527,69294.46999999996,0.07210626185958255,0.02144212523719153
TC.CA.PGAv.1.6.scaffold184.51,571,72171.0899999999,0.0840630472854641,-0.0057793345008755785
TC.CA.PGAv.1.6.scaffold745.43,214,27719.26000000001,0.102803738317757,0.2107476635514019
TC.CA.PGAv.1.6.scaffold745.42,359,46193.850000000006,0.10027855153203342,-0.14540389972144843
TC.CA.PGAv.1.6.scaffold184.49,1127,149418.66999999946,0.09139307897071872,-0.06015971606033728
TC.CA.PGAv.1.6.scaffold184.47,1023,131402.27999999918,0.07135874877810362,0.09951124144672543
TC.CA.PGAv.1.6.scaffold184.48,240,32214.780000000017,0.07916666666666666,-0.8120833333333337
TC.CA.PGAv.1.6.scaffold184.45,356,45698.79999999997,0.07303370786516854,-0.09494382022471899
TC.CA.PGAv.1.6.scaffold184.46,648,85473.57999999993,0.10339506172839506,-0.32947530864197555
TC.CA.PGAv.1.6.scaffold184.43,683,88239.00999999962,0.07174231332357248,0.11639824304538796
TC.CA.PGAv.1.6.scaffold184.44,437,57179.089999999975,0.08924485125858124,-0.13615560640732274
TC.CA.PGAv.1.6.scaffold1442.1,170,22000.959999999995,0.052941176470588235,-0.727058823529412
TC.CA.PGAv.1.6.scaffold1442.2,202,26734.63000000001,0.12376237623762376,0.00148514851485148
TC.CA.PGAv.1.6.scaffold745.38,77,10421.700000000003,0.09090909090909091,-0.6610389610389611
TC.CA.PGAv.1.6.scaffold745.37,77,10440.740000000002,0.09090909090909091,-0.6779220779220779
TC.CA.PGAv.1.6.scaffold745.36,448,59959.58999999999,0.11607142857142858,-0.48258928571428533
TC.CA.PGAv.1.6.scaffold745.35,341,43800.62,0.07331378299120235,-0.12346041055718478
TC.CA.PGAv.1.6.scaffold1246.1,225,28612.700000000015,0.06666666666666667,-0.5324444444444445
TC.CA.PGAv.1.6.scaffold1246.2,125,16169.110000000004,0.04,-0.17120000000000013
TC.CA.PGAv.1.6.scaffold745.39,477,60086.40999999995,0.05450733752620545,0.0853249475890984
TC.CA.PGAv.1.6.scaffold184.41,137,17328.46,0.0948905109489051,0.45474452554744516
TC.CA.PGAv.1.6.scaffold745.30,135,17767.78,0.07407407407407407,-0.7481481481481483
TC.CA.PGAv.1.6.scaffold184.42,201,26311.390000000003,0.09950248756218906,-0.05721393034825871
TC.CA.PGAv.1.6.scaffold1246.3,328,41674.980000000025,0.08231707317073171,-0.09695121951219506
TC.CA.PGAv.1.6.scaffold184.40,262,35117.32000000001,0.12213740458015267,-0.18320610687022898
TC.CA.PGAv.1.6.scaffold1246.4,99,12964.439999999997,0.09090909090909091,-0.31212121212121213
TC.CA.PGAv.1.6.scaffold745.34,116,14713.570000000003,0.0603448275862069,-0.8474137931034482
TC.CA.PGAv.1.6.scaffold745.33,100,13291.800000000003,0.1,-0.21799999999999975
TC.CA.PGAv.1.6.scaffold745.32,448,57657.28999999991,0.049107142857142856,-0.6404017857142856
TC.CA.PGAv.1.6.scaffold745.31,197,25011.710000000003,0.08629441624365482,-0.1969543147208126
TC.CA.PGAv.1.6.scaffold1580.1,338,44786.69,0.08579881656804733,-0.19556213017751506
TC.CA.PGAv.1.6.scaffold728.10,223,28742.56,0.06726457399103139,-0.4573991031390138
TC.CA.PGAv.1.6.scaffold1625.1,361,47132.400000000016,0.1329639889196676,0.15152354570637092
TC.CA.PGAv.1.6.scaffold1625.3,213,28168.350000000013,0.107981220657277,0.06666666666666674
TC.CA.PGAv.1.6.scaffold1625.2,161,22435.319999999996,0.17391304347826086,-0.7180124223602489
TC.CA.PGAv.1.6.scaffold820.10,527,66843.28,0.06261859582542695,-0.24326375711574977
TC.CA.PGAv.1.6.scaffold820.11,294,38223.14000000001,0.07482993197278912,-0.3996598639455782
TC.CA.PGAv.1.6.scaffold1580.4,260,32475.499999999996,0.12692307692307692,-0.0826923076923076
TC.CA.PGAv.1.6.scaffold1580.2,262,35393.700000000004,0.10305343511450382,-0.038931297709923665
TC.CA.PGAv.1.6.scaffold1580.3,120,15977.850000000004,0.06666666666666667,-0.5675000000000001
TC.CA.PGAv.1.6.scaffold971.1,774,102677.2599999998,0.09560723514211886,-0.39689922480620093
TC.CA.PGAv.1.6.scaffold971.2,360,47324.51999999996,0.08333333333333333,-0.3436111111111111
TC.CA.PGAv.1.6.scaffold971.5,488,64013.94999999999,0.08401639344262295,-0.441188524590164
TC.CA.PGAv.1.6.scaffold971.6,118,16093.28,0.11016949152542373,-0.9703389830508476
TC.CA.PGAv.1.6.scaffold971.3,1062,135173.35999999943,0.07344632768361582,0.04199623352165701
TC.CA.PGAv.1.6.scaffold971.4,303,38697.56999999997,0.1419141914191419,-0.09834983498349825
TC.CA.PGAv.1.6.scaffold1821.1,405,53845.12000000003,0.09876543209876543,-0.2474074074074076
TC.CA.PGAv.1.6.scaffold971.9,112,15149.750000000002,0.15178571428571427,-0.4205357142857144
TC.CA.PGAv.1.6.scaffold971.7,255,34032.450000000004,0.09803921568627451,-0.94156862745098
TC.CA.PGAv.1.6.scaffold1821.2,493,63459.63999999994,0.0872210953346856,-0.15740365111561874
TC.CA.PGAv.1.6.scaffold971.8,397,51537.799999999996,0.06801007556675064,-0.27732997481108346
TC.CA.PGAv.1.6.scaffold1638.6,414,55177.49999999997,0.1280193236714976,-0.16135265700483126
TC.CA.PGAv.1.6.scaffold1638.7,789,104906.69999999965,0.09632446134347275,-0.043979721166033
TC.CA.PGAv.1.6.scaffold1638.4,368,47776.79000000002,0.0625,-1.0779891304347826
TC.CA.PGAv.1.6.scaffold1638.5,781,103466.73999999958,0.08706786171574904,0.007042253521126649
TC.CA.PGAv.1.6.scaffold677.8,113,15099.910000000005,0.061946902654867256,-0.5141592920353981
TC.CA.PGAv.1.6.scaffold677.9,373,49679.32,0.07506702412868632,0.006702412868632708
TC.CA.PGAv.1.6.scaffold677.1,110,14715.359999999997,0.09090909090909091,-0.46454545454545454
TC.CA.PGAv.1.6.scaffold677.2,587,77085.18999999999,0.10732538330494037,-0.3681431005110736
TC.CA.PGAv.1.6.scaffold677.3,349,46402.48999999997,0.09169054441260745,-0.039828080229226334
TC.CA.PGAv.1.6.scaffold677.4,407,53672.92999999998,0.07371007371007371,-0.13685503685503683
TC.CA.PGAv.1.6.scaffold677.5,91,11837.429999999993,0.06593406593406594,-0.19560439560439558
TC.CA.PGAv.1.6.scaffold677.6,112,14698.360000000004,0.09821428571428571,-0.27053571428571427
TC.CA.PGAv.1.6.scaffold677.7,143,19035.140000000003,0.13286713286713286,-0.39790209790209774
TC.CA.PGAv.1.6.scaffold272.7,862,110580.03999999956,0.08932714617169374,-0.39999999999999986
TC.CA.PGAv.1.6.scaffold272.6,379,49258.09999999992,0.07387862796833773,-1.0150395778364105
TC.CA.PGAv.1.6.scaffold272.5,564,74458.14999999995,0.09219858156028368,-0.30531914893617
TC.CA.PGAv.1.6.scaffold272.4,476,62283.52999999996,0.11764705882352941,-0.21743697478991647
TC.CA.PGAv.1.6.scaffold272.3,266,34261.13,0.05263157894736842,-0.21917293233082696
TC.CA.PGAv.1.6.scaffold272.2,591,76690.73999999986,0.06429780033840947,-0.9284263959390854
TC.CA.PGAv.1.6.scaffold272.1,1014,131934.60999999952,0.09960552268244575,0.11360946745562131
TC.CA.PGAv.1.6.scaffold512.10,341,44115.890000000014,0.1378299120234604,0.2551319648093837
TC.CA.PGAv.1.6.scaffold512.15,104,13566.270000000004,0.04807692307692308,-0.07403846153846153
TC.CA.PGAv.1.6.scaffold512.13,121,15832.44000000001,0.05785123966942149,-0.5983471074380166
TC.CA.PGAv.1.6.scaffold512.14,431,54955.61999999994,0.0765661252900232,-0.3716937354988404
TC.CA.PGAv.1.6.scaffold512.11,111,14749.640000000003,0.0990990990990991,-0.06756756756756763
TC.CA.PGAv.1.6.scaffold512.12,94,12498.039999999997,0.06382978723404255,-0.20638297872340425
TC.CA.PGAv.1.6.scaffold1024.2,442,56667.89999999999,0.08144796380090498,-0.33778280542986455
TC.CA.PGAv.1.6.scaffold1024.1,345,44860.77000000002,0.07536231884057971,-0.10202898550724644
TC.CA.PGAv.1.6.scaffold1024.4,441,56767.20999999999,0.08390022675736962,-0.30204081632653096
TC.CA.PGAv.1.6.scaffold1024.3,442,56726.95999999999,0.07918552036199095,-0.3450226244343888
TC.CA.PGAv.1.6.scaffold1024.6,114,15344.04,0.07017543859649122,-0.43596491228070167
TC.CA.PGAv.1.6.scaffold1024.5,53,6868.560000000002,0.018867924528301886,-0.21509433962264152
TC.CA.PGAv.1.6.scaffold1024.8,399,52469.159999999996,0.13032581453634084,-0.34210526315789497
TC.CA.PGAv.1.6.scaffold1024.7,143,18236.81,0.055944055944055944,-0.37272727272727274
TC.CA.PGAv.1.6.scaffold1638.2,591,75752.63999999968,0.06598984771573604,-0.2598984771573606
TC.CA.PGAv.1.6.scaffold1638.3,486,63265.59000000002,0.07818930041152264,-0.2615226337448562
TC.CA.PGAv.1.6.scaffold1638.1,599,78311.60999999988,0.11686143572621036,-0.3016694490818032
TC.CA.PGAv.1.6.scaffold1340.10,239,31090.050000000007,0.0794979079497908,-0.38368200836820093
TC.CA.PGAv.1.6.scaffold1489.10,128,16935.410000000014,0.1015625,-0.33125000000000004
TC.CA.PGAv.1.6.scaffold1489.11,194,25473.42000000002,0.08762886597938144,-0.5608247422680412
TC.CA.PGAv.1.6.scaffold1489.12,951,122314.86999999969,0.06203995793901157,-0.7997896950578344
TC.CA.PGAv.1.6.scaffold1489.13,363,45714.00999999993,0.03581267217630854,-0.2203856749311298
TC.CA.PGAv.1.6.scaffold1489.14,347,43882.26000000002,0.10086455331412104,0.4440922190201732
TC.CA.PGAv.1.6.scaffold1489.15,417,55120.77,0.07913669064748201,-0.061151079136690656
TC.CA.PGAv.1.6.scaffold1489.16,729,96282.23999999983,0.102880658436214,-0.06351165980795609
TC.CA.PGAv.1.6.scaffold615.10,786,102000.73999999983,0.10687022900763359,0.354707379134861
TC.CA.PGAv.1.6.scaffold1144.2,128,16373.450000000012,0.0703125,0.08593750000000004
TC.CA.PGAv.1.6.scaffold1144.3,205,26262.45,0.04390243902439024,-0.012195121951219525
TC.CA.PGAv.1.6.scaffold1144.4,252,32171.789999999986,0.0873015873015873,-0.057539682539682536
TC.CA.PGAv.1.6.scaffold1144.5,139,17527.350000000002,0.050359712230215826,-0.2798561151079136
TC.CA.PGAv.1.6.scaffold1144.1,147,18719.520000000008,0.06802721088435375,-0.3952380952380953
TC.CA.PGAv.1.6.scaffold731.5,138,18263.229999999996,0.10144927536231885,-0.43695652173913035
TC.CA.PGAv.1.6.scaffold731.6,466,61194.14,0.09012875536480687,-0.10042918454935619
TC.CA.PGAv.1.6.scaffold1144.6,158,20055.110000000004,0.056962025316455694,-0.3778481012658228
TC.CA.PGAv.1.6.scaffold731.1,566,76469.33999999991,0.11837455830388692,-0.6252650176678431
TC.CA.PGAv.1.6.scaffold1144.7,134,16955.900000000005,0.04477611940298507,-0.16119402985074616
TC.CA.PGAv.1.6.scaffold731.2,336,43835.57999999996,0.09523809523809523,-0.5377976190476195
TC.CA.PGAv.1.6.scaffold1144.8,292,37870.630000000005,0.08561643835616438,-0.568150684931507
TC.CA.PGAv.1.6.scaffold731.3,519,68569.95000000006,0.10404624277456648,-0.1998073217726401
TC.CA.PGAv.1.6.scaffold1144.9,123,15266.920000000011,0.04065040650406504,-0.2365853658536585
TC.CA.PGAv.1.6.scaffold731.4,65,8792.119999999997,0.13846153846153847,-0.23230769230769233
